Budget currency,Date,Week,Month,Year,Hour,Advertiser account ID,Advertiser account name,Ad product,Portfolio ID,Portfolio name,Campaign ID,Campaign name,Campaign budget amount,Campaign delivery status,Campaign bid strategy,Campaign rule amount,Campaign cost type,Ad group ID,Ad group name,Ad group delivery status,Advertised product ID,Advertised product SKU,Placement Name,Placement size,Site or app,Placement classification,Target value,Target match type,Search term,Matched target,Impressions,Invalid impression rate,Clicks,Invalid clicks,Viewable CTR (vCTR),CTR,CPC,Viewable rate,Viewable impressions,Total cost,Purchases (all views),Sales (all views),Units sold (all views),Cost per purchase (all views),Purchase rate (all views),Purchase rate over clicks (all views),ROAS (all views),Purchases (new to brand),Purchase rate (new to brand),Detail page views,"Purchases (halo, all views)","Sales (halo, all views)","Units sold (halo, all views)",Detail page view rate,Add to cart,Add to list,Long-term sales,Long-term ROAS,Purchases (combined),ROAS (combined),ROAS from clicks (combined),Sales (combined),Units sold (combined),Cost per purchase (combined),Purchase rate (combined)
USD,"Jan 21, 2026",4,1,2026,21,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""544080994932003""",Sp Kw Ex - nail sample swatches - B0776QYR57,5,ENABLED,legacy,,CPC,"=""410988482225325""",B0776QYR57-SP-Ext-nail sample swatches,ENABLED,B0776QYR57,JA-2HQA-0I4J,UNKNOWN,,Unknown,Top of Search on-Amazon,nail sample swatches,EXACT,nail sample swatches,nail sample swatches,4,0.0%,1,0,,25.0%,0.46,,0,0.46,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,22,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,151517480097056,B0CMQY8L5X - 100 Pcs Cross Nail Charms,"=""305720133121670""",SP Kw Br +nail+charms - B0CMQY8L5X,5,ENABLED,legacy,,CPC,"=""460082070452106""",SP Kw Br +nail+charms - B0CMQY8L5X,ENABLED,B0CMQY8L5X,YV-O0SE-7QIF,UNKNOWN,,Unknown,Other on-Amazon,+nail+charms,BROAD,acrylic nail western charms,acrylic nail western charms,1,0.0%,1,0,,100.0%,0.17,,0,0.17,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,258730673842577,B0917J3DBG - Hose Clamp Pliers,"=""5297652143389""",Sp Kw Ex HOSE CLAMP PLIERS - B0917J3DBG,10,ENABLED,legacy,1500000,CPC,"=""270387149916530""",Exact,ENABLED,B0917J3DBG,ZP-NXDK-UGDV,UNKNOWN,,Unknown,Other on-Amazon,hose clamp pliers,EXACT,hose clamp pliers,hose clamp pliers,41,4.6512%,3,0,,7.3171%,0.52,,0,1.56,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,17,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,258730673842577,B0917J3DBG - Hose Clamp Pliers,"=""5297652143389""",Sp Kw Ex HOSE CLAMP PLIERS - B0917J3DBG,10,ENABLED,legacy,1500000,CPC,"=""270387149916530""",Exact,ENABLED,B0917J3DBG,ZP-NXDK-UGDV,UNKNOWN,,Unknown,Other on-Amazon,hose clamp pliers,EXACT,hose clamp pliers,hose clamp pliers,24,4.0%,1,0,,4.1667%,0.48,,0,0.48,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,9,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""494473176013978""",SP Kw Ex - nail swatch - B0776QYR57,20,ENABLED,legacy,,CPC,"=""525954610673823""",B0776QYR57-SP-Ext-nail swatch,ENABLED,B0776QYR57,JA-2HQA-0I4J,UNKNOWN,,Unknown,Top of Search on-Amazon,nail swatch,EXACT,nail swatches,nail swatches,8,11.1111%,1,0,,12.5%,0.52,,0,0.52,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,10,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,197265869679869,B08V7GSSYS - Defrosting Tray,"=""519146975623090""",SP Kw Ex Hv defrosting tray - B08V7GSSYS,15,ENABLED,legacy,,CPC,"=""438515996800536""",SP Kw Ex Hv defrosting tray - B08V7GSSYS,ENABLED,B08V7GSSYS,RM-7ZKA-A5LD,UNKNOWN,,Unknown,Top of Search on-Amazon,defrosting tray,EXACT,defrosting tray,defrosting tray,15,21.0526%,1,0,,6.6667%,0.5,,0,0.5,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,18,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,193806455870425,B089YTQ1RL - Plastic Bobbins 360,"=""337548307212359""",Sp Kw Ex - floss bobbins - B089YTQ1RL,5,ENABLED,legacy,,CPC,"=""316371355871265""",Exact,ENABLED,B089YTQ1RL,69-AUCB-U9L1,UNKNOWN,,Unknown,Other on-Amazon,floss bobbins,EXACT,floss bobbin,floss bobbin,4,0.0%,1,0,,25.0%,0.7,,0,0.7,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,21,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,168395887663498,B075R3XR7Y - 4Pcs Cocktail Spoon Long,"=""495208101962135""",Sp Kw Ex - cocktail spoon long handle - B075R3XR7Y,5,ENABLED,legacy,,CPC,"=""282454887506068""",Exact,ENABLED,B075R3XR7Y,EM-5VD0-2FC5,UNKNOWN,,Unknown,Detail Page on-Amazon,cocktail spoon long handle,EXACT,cocktail spoon long handle,cocktail spoon long handle,2,0.0%,1,0,,50.0%,0.32,,0,0.32,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,20,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,258711661290652,B0FWXRVK9Y - Chrome Nail Powder Kit,"=""469689697121626""",Sp Kw LM Low Bid - B0FWXRVK9Y,5,ENABLED,legacy,,CPC,"=""498378229255796""",Sp Kw LM Low Bid - B0FWXRVK9Y,ENABLED,B0FWXRVK9Y,4F-XCVQ-2NOX,UNKNOWN,,Unknown,Detail Page on-Amazon,nail decor,BROAD,nail powder pigment,nail powder pigment,1,0.0%,1,0,,100.0%,0.15,,0,0.15,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 27, 2026",5,1,2026,16,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,137886423153913,B0776QYR57 - Nail Swatch Sticks 200Pcs,"=""494473176013978""",SP Kw Ex - nail swatch - B0776QYR57,20,ENABLED,legacy,,CPC,"=""525954610673823""",B0776QYR57-SP-Ext-nail swatch,ENABLED,B0776QYR57,JA-2HQA-0I4J,UNKNOWN,,Unknown,Top of Search on-Amazon,nail swatch,EXACT,nail swatch,nail swatch,2,0.0%,1,0,,50.0%,0.52,,0,0.52,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,5,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,262748048471959,B071VTG4V7 - Nail Floor Protectors 100,"=""451383510702136""",Sp Kw Br List - B071VTG4V7,4,ENABLED,legacy,,CPC,"=""338035724050789""",Sp Kw Br List - B071VTG4V7,ENABLED,B071VTG4V7,OM-GZ9W-B2JG,UNKNOWN,,Unknown,Detail Page on-Amazon,nail+chair+caps,BROAD,14mm chair leg plastic caps nail in,14mm chair leg plastic caps nail in,4,0.0%,1,0,,25.0%,0.18,,0,0.18,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,9,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,70692716392228,B08PFP1P1H - Red Crabs,"=""317822163220951""",SP Kw Br +crab+decor - B08PFP1P1H,7,ENABLED,legacy,,CPC,"=""538249216893484""",SP Kw Br +crab+decor - B08PFP1P1H,ENABLED,B08PFP1P1H,IK-4CG8-4UX1,UNKNOWN,,Unknown,Other on-Amazon,+crab+decor,BROAD,large crab honeycomb decor large,large crab honeycomb decor large,2,0.0%,1,0,,50.0%,0.49,,0,0.49,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,21,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,208654278465169,B00XVF6Z3C - Heart spoons,"=""361367957977258""",Sp Kw Ex - heart shaped spoons - B00XVF6Z3C,5,ENABLED,legacy,,CPC,"=""395125040146522""",SP- KW Ext heart shaped spoons-B00XVF6Z3C,ENABLED,B00XVF6Z3C,II-LXDF-8CBW,UNKNOWN,,Unknown,Other on-Amazon,heart shaped spoons,EXACT,heart shape spoons,heart shape spoons,6,0.0%,1,1,,16.6667%,0.22,,0,0.22,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,20,"=""amzn1.ads-account.g.91kiw0ra4qgr315wjmiot7e7h""",SmilesForFriends,Sponsored Products,258711661290652,B0FWXRVK9Y - Chrome Nail Powder Kit,"=""469689697121626""",Sp Kw LM Low Bid - B0FWXRVK9Y,5,ENABLED,legacy,,CPC,"=""498378229255796""",Sp Kw LM Low Bid - B0FWXRVK9Y,ENABLED,B0FWXRVK9Y,4F-XCVQ-2NOX,UNKNOWN,,Unknown,Detail Page on-Amazon,nails accessories,BROAD,nails accessories,nails accessories,2,0.0%,1,0,,50.0%,0.15,,0,0.15,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
